"","country","v1","v2","v3","v4","v5","v6","v8","v9","v10"
"600",40,2,2,2,2,3,3,3,3,2
"601",40,1,1,1,2,2,1,3,3,2
"602",40,1,1,1,3,4,4,4,4,1
"603",40,2,1,2,2,4,1,2,2,3
"604",40,1,1,1,1,3,1,2,3,2
"605",40,1,1,1,2,3,2,4,4,1
"606",40,3,2,2,2,2,3,2,3,3
"607",40,2,1,3,2,3,3,3,3,2
"608",40,1,1,1,3,4,4,3,3,2
"609",40,1,1,1,2,1,1,2,4,3
"610",40,1,1,2,1,2,3,4,4,1
"611",40,1,1,1,2,3,2,3,2,2
"612",40,1,1,2,1,1,4,1,1,4
"613",40,1,1,2,1,2,2,2,2,3
"614",40,1,1,2,1,2,3,4,4,3
"615",40,1,2,3,2,4,3,4,4,2
"616",40,4,2,2,1,2,4,4,3,1
"617",40,1,1,2,3,2,3,3,3,3
"618",40,1,1,2,2,4,4,4,4,2
"619",40,1,1,1,1,4,4,4,4,1
"620",40,4,2,2,1,4,4,4,4,1
"621",40,1,1,2,3,2,3,4,3,1
"622",40,2,1,3,3,3,4,2,3,3
"623",40,2,1,2,3,2,2,2,2,3
"624",40,2,1,1,3,2,3,1,3,3
"625",40,1,1,1,1,4,3,2,4,2
"626",40,1,1,2,2,1,1,4,4,1
"627",40,2,2,2,2,2,3,4,2,2
"628",40,3,1,2,2,3,2,2,4,1
"629",40,2,2,1,2,2,3,1,1,4
"630",40,1,1,1,1,2,1,3,3,1
"631",40,2,1,1,1,1,1,1,1,1
"632",40,2,1,1,2,3,2,3,NA,2
"633",40,2,2,1,1,4,4,3,3,1
"634",40,1,1,1,1,3,3,4,4,1
"635",40,2,1,2,2,3,4,3,4,1
"636",40,1,4,2,2,2,2,3,3,1
"637",40,2,2,4,4,3,4,NA,NA,1
"638",40,1,1,1,1,3,3,2,2,3
"639",40,1,1,2,3,3,3,2,3,2
"640",40,1,1,2,2,2,2,2,2,2
"641",40,1,2,1,1,3,1,3,2,2
"642",40,1,1,2,1,3,2,2,1,3
"643",40,1,1,2,2,3,2,3,3,2
"644",40,2,1,2,2,3,3,4,4,2
"645",40,1,1,1,3,4,2,2,2,1
"646",40,1,1,2,2,3,1,2,2,3
"647",40,1,1,1,2,3,4,4,4,1
"648",40,1,1,1,1,3,1,3,2,2
"649",40,1,1,2,2,3,2,2,2,3
"650",40,1,1,2,2,3,2,NA,2,2
"651",40,2,1,1,1,1,2,NA,2,3
"652",40,1,1,1,1,3,2,2,4,1
"653",40,3,2,2,1,3,3,3,3,1
"654",40,1,1,1,1,2,2,2,2,1
"655",40,2,1,2,2,4,1,4,4,1
"656",40,1,1,1,2,3,1,2,1,3
"657",40,4,2,4,1,4,4,4,4,1
"658",40,1,1,2,2,3,2,2,2,2
"659",40,2,1,1,1,3,2,NA,NA,2
"660",40,2,1,1,2,3,3,2,3,2
"661",40,1,1,2,2,3,4,3,4,2
"662",40,1,1,1,1,3,1,NA,NA,NA
"663",40,1,1,1,1,2,2,2,3,2
"664",40,1,1,3,2,3,4,3,2,3
"665",40,1,1,1,2,3,1,3,3,1
"666",40,1,1,1,1,2,3,2,2,3
"667",40,1,1,1,3,4,1,4,4,1
"668",40,1,2,1,1,2,4,1,2,3
"669",40,1,1,1,2,3,2,NA,NA,NA
"670",40,1,1,1,1,1,1,1,2,1
"671",40,1,1,NA,1,3,1,NA,NA,1
"672",40,1,1,2,2,3,1,3,3,1
"673",40,2,1,1,1,2,4,2,4,4
"674",40,2,1,2,1,3,4,2,2,3
"675",40,1,1,1,1,1,2,1,3,2
"676",40,1,2,1,2,2,2,3,3,2
"677",40,2,2,1,1,3,4,4,4,2
"678",40,1,1,1,1,3,3,3,3,2
"679",40,1,1,2,2,2,2,4,4,1
"680",40,1,1,2,4,3,3,4,4,1
"681",40,1,1,1,1,1,3,2,2,1
"682",40,1,NA,NA,NA,NA,NA,2,4,2
"683",40,2,1,3,3,2,1,4,3,4
"684",40,1,1,2,4,2,3,4,4,1
"685",40,2,1,3,3,2,3,2,2,3
"686",40,2,1,1,2,3,2,2,3,1
"687",40,1,1,1,1,3,3,1,4,2
"688",40,1,1,2,2,4,1,3,3,2
"689",40,1,1,3,2,4,2,3,3,2
"690",40,2,1,1,1,2,2,3,3,1
"691",40,2,2,2,2,2,3,2,3,4
"692",40,2,1,1,1,2,2,4,4,1
"693",40,2,1,1,1,3,3,2,3,1
"694",40,1,1,1,2,4,2,3,3,1
"695",40,3,1,1,1,1,3,4,4,1
"696",40,1,1,1,2,1,2,1,2,3
"697",40,1,1,1,1,3,3,4,2,3
"698",40,1,1,2,1,2,4,1,3,NA
"699",40,2,2,2,1,3,3,4,4,2
"700",40,2,1,2,2,3,1,4,2,4
"701",40,1,1,1,2,2,2,2,2,4
"702",40,2,1,1,1,2,3,2,2,4
"703",40,1,1,1,2,2,1,3,3,1
"704",40,4,2,3,2,3,4,3,4,2
"705",40,2,1,2,1,3,1,2,1,NA
"706",40,2,1,1,3,2,2,2,3,3
"707",40,1,1,2,1,3,2,3,4,NA
"708",40,NA,1,2,1,2,2,2,2,2
"709",40,1,1,2,1,3,1,4,3,3
"710",40,1,1,2,2,2,3,3,2,3
"711",40,1,1,1,1,1,1,1,1,4
"712",40,1,1,3,3,4,1,3,3,1
"713",40,1,1,2,2,3,3,2,2,3
"714",40,1,1,2,2,1,4,1,1,3
"715",40,4,1,1,1,1,2,3,4,1
"716",40,2,1,3,3,3,3,2,2,3
"717",40,2,1,3,3,2,4,1,1,4
"718",40,2,3,4,3,4,4,4,3,2
"719",40,2,2,3,2,3,3,3,3,2
"720",40,1,2,2,3,4,3,3,3,2
"721",40,1,1,3,3,4,3,4,4,2
"722",40,2,1,3,3,4,3,4,3,1
"723",40,1,2,3,3,4,4,4,3,1
"724",40,2,1,2,2,2,3,3,4,1
"725",40,1,1,2,2,1,1,4,3,1
"726",40,2,1,1,2,1,1,4,3,1
"727",40,1,2,2,3,2,2,3,3,1
"728",40,1,1,2,3,1,2,4,4,1
"729",40,1,1,2,2,1,1,4,3,1
"730",40,1,1,1,1,2,2,3,3,2
"731",40,2,1,3,1,4,4,4,4,1
"732",40,4,1,2,3,1,4,2,2,2
"733",40,2,1,1,1,2,1,3,2,2
"734",40,1,1,2,2,4,3,4,4,2
"735",40,1,1,1,1,3,3,4,4,1
"736",40,1,1,1,1,3,2,4,4,1
"737",40,2,1,2,1,3,2,3,4,1
"738",40,1,1,1,1,4,4,4,4,1
"739",40,2,2,1,1,4,4,4,4,1
"740",40,1,1,2,1,4,2,4,4,1
"741",40,2,1,2,1,3,3,2,2,2
"742",40,1,1,2,1,2,2,1,1,1
"743",40,2,1,2,1,3,3,2,3,3
"744",40,2,1,2,1,3,4,3,4,1
"745",40,1,1,2,1,3,2,4,4,1
"746",40,1,1,1,1,4,1,4,4,1
"747",40,1,1,1,1,2,4,2,2,1
"748",40,1,1,2,2,2,1,4,4,1
"749",40,2,4,1,1,3,2,4,4,1
"750",40,2,1,2,2,3,3,1,1,1
"751",40,1,1,1,2,4,3,4,4,2
"752",40,4,1,3,3,3,1,3,3,1
"753",40,1,4,3,3,3,1,3,3,1
"754",40,2,3,1,1,4,4,2,2,3
"755",40,1,1,1,3,3,1,NA,NA,NA
"756",40,1,NA,NA,NA,NA,NA,4,4,1
"757",40,2,1,2,3,1,1,3,3,2
"758",40,3,1,1,1,2,2,2,3,3
"759",40,1,1,2,2,3,4,1,1,3
"760",40,1,1,2,2,1,2,3,2,2
"761",40,2,1,2,3,3,2,3,3,2
"762",40,1,1,2,2,2,3,1,1,3
"763",40,1,1,1,1,2,1,2,3,1
"764",40,1,1,2,1,2,1,1,3,3
"765",40,1,1,2,2,2,2,2,4,1
"766",40,1,1,2,3,3,1,2,2,3
"767",40,1,1,2,1,3,4,1,4,3
"768",40,1,1,2,2,2,2,1,1,2
"769",40,1,1,2,3,2,1,2,3,NA
"770",40,1,1,2,3,4,1,3,3,2
"771",40,1,NA,NA,NA,NA,NA,3,3,1
"772",40,1,1,2,3,3,1,3,NA,2
"773",40,1,1,2,3,3,1,2,NA,2
"774",40,4,NA,NA,NA,NA,NA,4,4,1
"775",40,1,1,2,2,3,2,2,2,3
"776",40,1,NA,NA,NA,NA,NA,4,4,1
"777",40,3,1,1,3,3,NA,4,4,1
"778",40,1,1,3,3,NA,3,NA,NA,2
"779",40,1,1,2,2,2,1,2,2,3
"780",40,2,1,2,2,2,3,2,1,4
"781",40,2,1,1,3,3,2,3,4,1
"782",40,1,1,1,1,2,1,2,2,2
"783",40,1,1,2,1,3,2,2,2,2
"784",40,1,1,2,1,2,2,2,2,1
"785",40,1,1,2,2,3,2,3,3,2
"786",40,4,1,3,2,1,3,2,2,4
"787",40,3,1,4,2,4,4,2,3,2
"788",40,1,1,1,1,3,4,4,4,4
"789",40,1,1,2,1,1,2,2,NA,NA
"790",40,2,1,3,2,3,3,3,2,NA
"791",40,1,3,2,3,4,1,4,4,4
"792",40,1,1,1,2,3,3,3,3,1
"793",40,1,1,2,2,2,3,2,2,3
"794",40,3,1,4,1,4,4,1,2,1
"795",40,4,1,3,2,1,3,2,4,1
"796",40,2,2,3,3,4,2,NA,NA,2
"797",40,1,1,1,1,2,1,3,3,1
"798",40,1,1,1,2,2,3,3,3,2
"799",40,2,1,1,2,4,4,3,3,2
"800",40,2,1,2,1,2,3,3,3,3
"801",40,1,1,2,2,2,4,2,3,4
"802",40,1,1,2,3,2,4,4,1,1
"803",40,2,1,1,1,1,1,3,3,4
"804",40,2,1,1,3,3,1,3,3,NA
"805",40,1,1,1,1,2,1,2,3,NA
"806",40,2,1,1,2,3,2,3,3,2
"807",40,1,1,1,1,2,2,1,1,4
"808",40,1,1,2,2,2,1,2,2,3
"809",40,1,1,2,1,3,2,3,3,2
"810",40,2,1,2,2,3,3,2,2,3
"811",40,1,1,2,3,2,2,2,4,2
"812",40,2,1,2,2,3,3,3,3,2
"813",40,2,2,3,3,3,4,2,2,4
"814",40,1,1,2,2,3,3,3,3,2
"815",40,2,1,1,1,3,3,2,2,3
"816",40,1,1,1,2,2,4,4,2,2
"817",40,1,1,2,2,3,3,3,3,2
"818",40,2,1,2,2,3,3,2,NA,2
"819",40,1,1,2,2,2,4,2,2,3
"820",40,3,2,1,1,2,4,2,2,3
"821",40,1,2,2,1,2,4,2,3,3
"822",40,2,1,3,1,3,3,3,2,3
"823",40,1,1,2,2,1,2,3,2,3
"824",40,2,1,3,2,2,2,2,2,3
"825",40,2,2,2,2,2,2,3,2,1
"826",40,1,1,2,2,2,3,3,3,3
"827",40,3,1,3,1,3,4,3,3,1
"828",40,2,1,2,2,2,4,3,3,1
"829",40,2,2,2,2,3,3,2,3,2
"830",40,2,3,1,1,3,4,2,NA,2
"831",40,3,1,1,1,2,2,2,3,NA
"832",40,1,1,2,2,2,4,1,1,4
"833",40,1,1,1,1,4,4,4,4,1
"834",40,1,1,2,2,4,3,4,4,1
"835",40,1,1,1,1,4,1,4,4,1
"836",40,1,1,2,2,3,2,4,4,1
"837",40,1,1,1,1,4,1,4,4,1
"838",40,2,1,2,2,2,2,1,1,1
"839",40,1,1,2,2,4,1,4,4,1
"840",40,1,1,4,3,4,4,4,4,1
"841",40,1,1,1,1,3,1,4,4,1
"842",40,2,1,1,1,4,2,4,4,1
"843",40,1,1,2,1,4,1,4,4,1
"844",40,3,1,2,1,2,3,3,3,1
"845",40,1,1,2,2,2,2,4,4,1
"846",40,1,1,1,2,4,3,4,4,1
"847",40,1,1,2,1,3,3,1,3,2
"848",40,1,1,1,1,3,4,3,3,2
"849",40,1,1,1,3,3,1,2,1,2
"850",40,1,1,1,1,1,1,2,3,3
"851",40,1,1,1,1,3,3,2,3,2
"852",40,1,1,2,2,3,2,1,3,3
"853",40,1,1,1,2,2,4,1,2,2
"854",40,2,1,1,1,1,3,3,3,1
"855",40,3,2,2,3,2,NA,3,3,2
"856",40,4,1,1,3,2,1,4,4,1
"857",40,2,1,3,3,2,1,3,3,2
"858",40,1,1,2,3,2,3,4,4,1
"859",40,2,1,2,2,2,3,NA,NA,1
"860",40,1,1,1,1,3,2,2,2,4
"861",40,1,1,1,1,3,2,3,3,2
"862",40,1,1,1,2,3,1,4,4,1
"863",40,1,1,1,1,2,1,2,2,2
"864",40,1,1,2,2,4,2,2,3,2
"865",40,1,1,2,2,3,3,2,2,3
"866",40,1,1,1,2,2,4,4,4,3
"867",40,1,1,2,2,2,2,4,4,3
"868",40,1,1,1,1,3,2,1,1,4
"869",40,2,1,1,1,3,1,4,4,3
"870",40,2,1,2,2,2,4,2,2,4
"871",40,1,1,2,2,2,4,3,4,2
"872",40,1,1,1,1,3,2,2,3,3
"873",40,1,1,2,1,2,2,3,3,2
"874",40,2,1,1,1,3,1,3,3,1
"875",40,3,1,1,2,2,1,4,4,2
"876",40,1,1,2,2,2,2,3,3,2
"877",40,1,1,2,3,2,4,1,2,3
"878",40,2,1,1,2,2,4,2,2,1
"879",40,2,1,2,2,2,1,1,1,3
"880",40,1,1,1,3,3,2,3,2,3
"881",40,1,2,1,1,2,4,2,2,1
"882",40,2,1,2,2,2,2,1,1,3
"883",40,1,1,1,1,4,3,2,2,3
"884",40,1,1,1,3,3,1,3,3,NA
"885",40,1,1,1,2,2,1,3,2,2
"886",40,3,1,2,1,3,2,3,3,2
"887",40,3,2,3,2,4,2,NA,NA,NA
"888",40,2,2,1,1,3,3,3,3,2
"889",40,2,1,1,3,4,2,3,3,2
"890",40,2,2,2,2,4,2,4,4,2
"891",40,2,1,1,2,4,2,3,3,2
"892",40,1,1,1,2,2,3,3,3,3
"893",40,1,2,3,3,3,4,2,4,3
"894",40,1,1,1,2,3,4,4,4,4
"895",40,1,1,3,1,3,4,3,2,3
"896",40,1,1,2,1,2,3,3,2,2
"897",40,1,1,1,1,3,3,3,3,2
"898",40,4,1,1,2,3,2,3,3,3
"899",40,1,1,1,1,3,4,4,4,1
"900",40,1,1,1,2,4,4,2,3,1
"901",40,1,1,1,1,2,2,2,2,1
"902",40,2,1,1,2,3,2,3,3,3
"903",40,1,1,1,2,4,4,4,4,1
"904",40,1,1,3,1,3,2,4,4,3
"905",40,1,1,1,2,2,2,2,2,2
"906",40,2,1,2,3,4,2,2,2,3
"907",40,2,2,3,2,3,3,2,2,3
"908",40,2,1,2,3,3,2,NA,NA,2
"909",40,2,1,2,3,3,3,3,3,2
"910",40,2,1,2,2,4,4,4,4,1
"911",40,2,1,2,2,4,3,3,3,1
"912",40,2,3,3,2,4,4,4,4,1
"913",40,2,1,3,3,3,2,2,2,3
"914",40,2,1,3,3,4,2,2,2,3
"915",40,NA,1,2,2,4,2,NA,NA,NA
"916",40,2,1,2,3,4,2,3,3,1
"917",40,2,1,2,1,3,3,2,2,3
"918",40,2,1,2,3,3,4,2,2,2
"919",40,1,1,1,1,1,3,1,1,2
"920",40,1,1,2,2,1,3,3,2,1
"921",40,1,1,1,1,3,1,3,1,1
"922",40,1,1,1,1,2,2,2,1,2
"923",40,1,1,2,2,3,3,3,3,1
"924",40,1,1,1,1,2,3,2,2,2
"925",40,2,1,1,2,3,3,2,3,2
"926",40,2,1,1,2,2,2,2,3,4
"927",40,4,1,2,1,3,2,3,4,1
"928",40,2,1,2,2,2,3,2,2,3
"929",40,2,1,2,2,3,3,1,1,2
"930",40,1,1,1,1,3,2,2,4,3
"931",40,2,1,2,2,3,2,1,4,3
"932",40,2,1,2,2,4,1,2,4,1
"933",40,2,1,1,2,2,2,2,2,3
"934",40,2,1,3,3,2,3,3,3,2
"935",40,1,1,2,1,3,2,3,2,2
"936",40,1,1,1,1,2,NA,4,4,1
"937",40,1,1,1,2,3,3,4,3,1
"938",40,2,1,2,1,3,4,2,3,2
"939",40,1,1,2,2,1,3,2,2,2
"940",40,1,1,2,1,3,1,2,2,3
"941",40,1,1,1,1,2,3,2,2,1
"942",40,1,1,1,3,3,1,4,4,2
"943",40,2,1,1,1,2,1,2,1,3
"944",40,2,1,1,2,3,1,2,2,2
"945",40,1,1,1,2,3,3,4,4,1
"946",40,1,1,1,1,2,3,4,3,2
"947",40,2,1,2,1,4,1,3,3,2
"948",40,1,1,1,2,3,2,3,3,2
"949",40,2,2,2,2,3,4,2,2,3
"950",40,2,3,3,1,2,3,4,4,2
"951",40,1,1,2,2,2,1,1,2,2
"952",40,4,4,2,1,3,4,2,2,1
"953",40,1,1,1,1,2,2,4,4,1
"954",40,1,1,2,2,3,3,4,2,3
"955",40,2,3,2,2,3,3,3,3,2
"956",40,1,1,1,1,2,2,2,2,2
"957",40,1,2,2,2,1,3,4,4,2
"958",40,1,1,3,2,4,2,4,4,2
"959",40,1,1,3,1,2,3,4,4,1
"960",40,1,1,2,2,3,2,2,2,3
"961",40,1,1,2,2,4,1,3,3,1
"962",40,1,1,1,2,3,4,4,4,2
"963",40,1,1,2,1,2,2,4,4,2
"964",40,1,1,3,2,3,3,1,3,1
"965",40,1,1,1,1,3,4,3,2,1
"966",40,1,1,2,2,3,3,3,3,1
"967",40,2,1,2,2,3,3,3,3,1
"968",40,1,1,1,2,3,3,3,3,2
"969",40,2,1,2,2,3,3,2,3,2
"970",40,1,1,1,1,1,2,1,1,2
"971",40,1,1,1,1,2,2,3,3,2
"972",40,1,1,2,1,NA,1,2,2,1
"973",40,2,1,2,1,4,NA,4,4,2
"974",40,NA,1,2,2,3,3,3,3,1
"975",40,1,1,1,1,3,4,4,4,1
"976",40,2,2,2,NA,2,1,2,NA,2
"977",40,1,1,2,1,3,3,2,3,1
"978",40,1,1,2,2,2,3,3,3,NA
"979",40,2,1,2,NA,2,NA,2,2,3
"980",40,1,1,2,2,3,2,4,4,1
"981",40,2,1,3,3,2,2,4,NA,2
"982",40,2,1,2,2,4,1,3,NA,2
"983",40,2,2,3,2,4,4,4,4,1
"984",40,NA,1,1,2,1,4,3,3,1
"985",40,1,1,2,2,3,3,2,2,1
"986",40,NA,NA,2,2,2,4,4,4,1
"987",40,NA,NA,1,2,3,4,4,NA,1
"988",40,2,1,1,1,3,NA,2,2,1
"989",40,1,1,2,2,2,4,3,3,1
"990",40,NA,1,2,1,2,3,3,3,2
"991",40,NA,1,2,2,3,4,3,3,1
"992",40,1,1,2,2,4,4,4,4,1
"993",40,1,1,2,2,3,3,4,4,1
"994",40,1,NA,2,2,1,2,4,4,1
"995",40,2,1,2,2,3,3,2,2,3
"996",40,1,1,2,3,3,4,2,3,3
"997",40,1,2,2,2,1,3,3,3,2
"998",40,1,2,2,1,3,3,4,4,1
"999",40,1,1,1,1,1,1,NA,NA,1
"1000",40,3,3,1,1,1,4,4,3,2
"1001",40,1,2,1,1,2,3,2,2,3
"1002",40,2,1,3,3,2,2,2,2,2
"1003",40,1,1,1,1,3,2,2,2,4
"1004",40,1,1,1,2,3,2,2,3,3
"1005",40,1,1,1,2,3,4,2,4,4
"1006",40,4,1,3,1,4,4,4,4,1
"1007",40,1,1,2,2,2,2,2,2,2
"1008",40,1,1,2,2,3,4,3,3,2
"1009",40,2,1,2,3,2,3,2,2,3
"1010",40,1,1,2,1,3,3,3,3,2
"1011",40,2,1,3,2,2,2,2,2,3
"1012",40,1,1,1,2,2,3,4,3,2
"1013",40,1,1,3,3,1,2,2,2,3
"1014",40,1,1,1,1,2,1,4,4,NA
"1015",40,1,1,2,2,2,2,2,2,3
"1016",40,1,1,1,1,3,3,4,4,2
"1017",40,2,1,2,2,2,2,2,2,3
"1018",40,1,1,1,1,2,2,3,3,2
"1019",40,1,1,3,2,3,2,1,NA,3
"1020",40,1,1,1,1,1,1,2,3,3
"1021",40,1,1,1,2,4,1,2,2,1
"1022",40,1,1,1,2,1,1,2,4,2
"1023",40,1,1,2,3,3,1,1,1,3
"1024",40,1,1,2,2,3,3,2,2,3
"1025",40,2,2,2,1,4,4,2,3,3
"1026",40,2,1,1,1,3,2,2,3,3
"1027",40,2,1,1,1,1,2,2,1,1
"1028",40,1,1,1,1,3,4,2,4,2
"1029",40,1,1,2,2,3,3,4,4,1
"1030",40,2,1,3,3,3,4,2,2,1
"1031",40,2,1,2,2,2,2,2,2,3
"1032",40,2,1,1,1,3,3,2,2,3
"1033",40,1,1,1,1,2,2,1,1,3
"1034",40,2,1,2,1,3,2,3,3,1
"1035",40,4,1,2,1,3,3,3,3,2
"1036",40,2,1,2,2,3,3,2,2,3
"1037",40,1,1,1,1,3,2,NA,4,2
"1038",40,1,1,2,3,2,1,3,2,2
"1039",40,1,1,1,2,2,2,4,4,3
"1040",40,1,1,1,2,4,2,2,4,1
"1041",40,1,1,2,1,3,2,4,4,2
"1042",40,2,1,1,1,2,1,2,3,3
"1043",40,1,1,1,2,4,4,3,3,1
"1044",40,1,1,1,2,4,4,2,2,3
"1045",40,1,1,1,1,3,2,3,2,1
"1046",40,1,1,2,1,2,2,2,2,2
"1047",40,1,1,2,3,4,1,4,NA,4
"1048",40,1,1,1,2,2,2,3,4,2
"1049",40,4,1,2,1,2,3,2,2,3
"1050",40,1,1,2,2,3,3,2,2,1
"1051",40,1,1,1,1,2,1,4,4,3
"1052",40,1,1,2,2,3,2,3,3,1
"1053",40,1,1,2,2,2,2,2,2,2
"1054",40,1,1,1,1,2,3,2,3,2
"1055",40,2,1,1,3,3,1,2,2,2
"1056",40,NA,1,1,1,2,2,2,2,3
"1057",40,2,1,1,1,3,2,2,4,3
"1058",40,1,1,2,2,2,2,3,4,3
"1059",40,2,1,2,2,3,1,4,4,3
"1060",40,1,1,1,1,3,1,3,4,3
"1061",40,1,1,1,1,1,1,2,2,3
"1062",40,2,1,1,1,3,1,3,2,2
"1063",40,3,1,2,2,2,2,2,4,4
"1064",40,1,1,2,2,2,3,2,2,3
"1065",40,NA,2,3,NA,4,3,4,4,NA
"1066",40,1,1,3,3,4,3,4,4,NA
"1067",40,3,1,2,2,4,3,4,4,1
"1068",40,2,1,3,2,1,1,4,4,3
"1069",40,1,2,1,1,4,4,4,4,1
"1070",40,1,1,1,1,3,2,3,3,2
"1071",40,2,1,1,1,1,4,1,1,4
"1072",40,1,1,1,2,3,2,2,3,2
"1073",40,1,1,3,2,1,3,4,4,3
"1074",40,1,1,2,1,4,3,2,4,3
"1075",40,1,2,1,1,4,1,3,2,1
"1076",40,1,1,1,2,1,2,4,4,1
"1077",40,1,1,2,2,4,1,1,3,2
"1078",40,1,1,1,2,2,1,1,4,4
"1079",40,1,1,2,2,2,2,4,4,1
"1080",40,1,1,1,1,4,2,4,4,1
"1081",40,2,2,2,2,4,4,4,4,1
"1082",40,1,1,1,1,1,2,2,2,2
"1083",40,2,2,2,3,3,3,2,2,2
"1084",40,1,2,3,2,3,2,3,2,4
"1085",40,1,1,2,2,2,2,2,2,3
"1086",40,2,2,3,2,4,4,3,3,2
"1087",40,2,2,2,2,2,4,2,2,2
"1088",40,1,3,2,3,3,3,4,4,2
"1089",40,1,1,2,1,1,2,2,3,2
"1090",40,1,1,2,1,2,3,2,2,3
"1091",40,1,2,1,3,2,4,1,2,3
"1092",40,3,1,3,2,4,4,4,4,NA
"1093",40,1,1,1,1,3,2,3,3,4
"1094",40,1,1,1,1,3,3,4,4,1
"1095",40,1,1,1,1,3,2,2,4,1
"1096",40,1,1,2,2,1,1,2,3,2
"1097",40,2,1,2,1,3,2,2,2,3
"1098",40,3,1,2,2,2,2,3,3,2
"1099",40,2,1,2,1,3,3,3,3,1
"1100",40,3,1,3,3,4,2,4,3,2
"1101",40,4,1,2,2,4,4,4,4,1
"1102",40,2,1,1,2,2,2,4,4,1
"1103",40,3,NA,NA,NA,NA,NA,3,NA,NA
"1104",40,1,1,1,2,3,1,1,1,1
"1105",40,1,1,2,1,4,4,2,3,3
"1106",40,1,1,2,2,1,1,1,1,2
"1107",40,1,1,1,2,3,1,2,3,2
"1108",40,1,1,2,2,2,1,2,2,1
"1109",40,1,1,2,1,2,1,3,2,1
"1110",40,1,1,2,1,3,1,1,1,1
"1111",40,2,NA,1,1,4,1,1,4,1
"1112",40,1,1,2,2,3,3,2,2,2
"1113",40,1,1,1,1,3,2,4,4,2
"1114",40,1,1,1,2,3,1,2,3,1
"1115",40,1,1,1,1,2,1,2,4,1
"1116",40,1,1,2,2,2,1,2,2,2
"1117",40,1,1,1,1,2,1,3,3,2
"1118",40,1,1,3,2,2,4,3,3,2
"1119",40,1,1,2,2,3,4,4,4,2
"1120",40,1,1,2,1,3,4,4,4,4
"1121",40,2,3,3,1,3,3,4,4,1
"1122",40,2,1,1,1,4,4,4,4,1
"1123",40,4,1,1,1,4,4,4,4,1
"1124",40,2,1,2,2,3,1,2,2,2
"1125",40,2,1,1,1,3,3,3,2,1
"1126",40,1,1,2,2,3,3,2,2,2
"1127",40,1,1,1,1,3,2,2,4,3
"1128",40,1,1,2,1,2,2,3,2,2
"1129",40,3,1,2,2,2,1,1,2,4
"1130",40,1,1,2,1,2,2,2,3,2
"1131",40,1,1,1,1,3,3,3,4,2
"1132",40,2,1,1,2,3,2,2,2,3
"1133",40,1,1,2,3,4,1,3,NA,1
"1134",40,1,2,2,2,1,1,1,1,1
"1135",40,1,1,1,2,2,3,2,3,3
"1136",40,2,2,3,3,3,3,3,3,2
"1137",40,2,1,2,1,3,2,2,3,2
"1138",40,1,1,1,1,1,1,3,1,2
"1139",40,1,1,1,3,2,1,3,4,2
"1140",40,1,1,2,2,2,2,2,3,2
"1141",40,1,1,2,3,4,1,2,1,4
"1142",40,2,1,1,2,3,3,3,3,3
"1143",40,1,1,1,1,3,2,2,2,4
"1144",40,2,1,2,3,3,3,2,2,3
"1145",40,2,1,2,2,3,1,NA,2,1
"1146",40,1,1,2,2,3,3,3,3,1
"1147",40,1,1,2,1,2,1,2,2,3
"1148",40,1,1,1,1,2,2,2,2,4
"1149",40,2,1,2,2,4,1,4,4,1
"1150",40,1,1,2,1,2,3,4,1,1
"1151",40,1,1,3,1,1,1,1,1,1
"1152",40,1,1,1,2,4,1,1,4,1
"1153",40,3,1,1,1,3,4,2,4,4
"1154",40,2,1,1,1,2,1,2,2,3
"1155",40,1,1,2,1,3,3,2,3,1
"1156",40,2,1,2,2,3,3,2,3,2
"1157",40,1,1,2,1,4,3,2,3,1
"1158",40,2,1,3,3,2,1,2,2,2
"1159",40,1,1,3,3,1,1,2,2,3
"1160",40,1,1,2,1,3,2,2,3,3
"1161",40,1,1,2,2,2,3,2,2,3
"1162",40,1,1,1,1,4,4,3,2,3
"1163",40,1,1,1,2,2,2,2,2,2
"1164",40,1,1,2,3,4,2,4,4,2
"1165",40,2,1,1,2,3,2,3,3,2
"1166",40,1,1,1,3,2,1,NA,4,1
"1167",40,1,1,2,3,3,1,NA,3,1
"1168",40,1,1,2,3,2,1,3,3,1
"1169",40,1,1,1,3,2,2,2,2,1
"1170",40,1,1,2,2,3,3,3,3,2
"1171",40,1,2,2,2,3,4,3,2,3
"1172",40,1,1,1,1,3,3,3,3,1
"1173",40,1,1,2,2,3,4,3,3,1
"1174",40,1,1,1,1,3,3,2,2,1
"1175",40,1,1,2,2,3,3,3,2,1
"1176",40,2,1,2,3,3,3,3,3,1
"1177",40,1,1,1,2,3,4,3,3,1
"1178",40,2,2,2,2,3,2,2,2,2
"1179",40,2,1,2,2,3,2,2,3,2
"1180",40,2,1,1,1,2,3,2,2,3
"1181",40,1,1,1,2,3,1,2,2,3
"1182",40,1,1,1,2,2,1,1,2,1
"1183",40,2,1,2,2,2,1,2,4,1
"1184",40,1,2,1,2,2,1,4,4,2
"1185",40,2,1,2,2,2,2,4,4,1
"1186",40,2,1,2,2,3,2,4,4,1
"1187",40,2,2,2,2,2,2,2,2,4
"1188",40,2,1,2,3,4,2,3,3,1
"1189",40,3,1,2,3,2,1,3,3,1
"1190",40,2,2,1,1,3,3,3,3,2
"1191",40,1,2,2,1,2,2,3,3,2
"1192",40,2,1,1,1,2,3,2,2,2
